BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
19197,1 (11) 500 555-0183,1,2/6/2014
19198,258-555-0151,1,11/16/2013
19199,1 (11) 500 555-0111,2,9/9/2012
19200,716-555-0164,2,12/6/2013
19201,379-555-0114,1,10/14/2011
19202,861-555-0133,2,5/27/2014
19203,149-555-0123,1,7/21/2013
19204,1 (11) 500 555-0117,1,1/19/2014
19205,117-555-0114,1,9/29/2013
19206,1 (11) 500 555-0132,2,4/13/2014
19207,1 (11) 500 555-0128,1,8/31/2013
19208,424-555-0194,2,4/24/2014
19209,632-555-0153,1,8/23/2012
19210,145-555-0145,1,7/19/2013
19211,752-555-0135,1,10/29/2013
19212,1 (11) 500 555-0128,1,4/6/2014
19213,1 (11) 500 555-0110,2,3/3/2012
19214,617-555-0112,1,10/22/2012
19215,1 (11) 500 555-0111,2,12/21/2013
19216,1 (11) 500 555-0185,1,3/2/2014
19217,1 (11) 500 555-0147,2,8/21/2012
19218,471-555-0141,1,7/31/2013
19219,1 (11) 500 555-0155,2,6/7/2014
19220,795-555-0174,2,6/19/2012
19221,1 (11) 500 555-0194,2,11/8/2013
19222,1 (11) 500 555-0173,1,6/7/2013
19223,564-555-0115,1,4/17/2014
19224,647-555-0111,2,8/27/2013
19225,1 (11) 500 555-0113,2,10/1/2013
19226,328-555-0176,1,1/14/2014
19227,135-555-0160,2,10/16/2011
19228,1 (11) 500 555-0121,1,8/8/2013
19229,1 (11) 500 555-0197,1,4/14/2014
19230,1 (11) 500 555-0180,2,7/30/2013
19231,1 (11) 500 555-0189,1,10/27/2012
19232,1 (11) 500 555-0177,1,3/19/2014
19233,1 (11) 500 555-0176,1,12/31/2011
19234,175-555-0121,2,1/19/2014
19235,1 (11) 500 555-0134,2,10/9/2011
19236,946-555-0113,2,1/22/2014
19237,1 (11) 500 555-0198,1,8/7/2011
19238,172-555-0181,1,1/26/2014
19239,149-555-0118,1,5/14/2014
19240,1 (11) 500 555-0115,1,8/8/2013
19241,1 (11) 500 555-0123,2,2/16/2014
19242,1 (11) 500 555-0112,1,8/6/2013
19243,1 (11) 500 555-0181,2,12/4/2013
19244,808-555-0149,2,8/21/2013
19245,182-555-0166,1,7/17/2013
19246,517-555-0117,2,9/30/2013
19247,1 (11) 500 555-0194,1,2/3/2014
19248,422-555-0117,1,4/29/2013
19249,1 (11) 500 555-0198,2,4/28/2013
19250,276-555-0184,1,3/22/2014
19251,988-555-0157,2,4/24/2014
19252,1 (11) 500 555-0164,2,10/9/2013
19253,1 (11) 500 555-0132,2,2/15/2012
19254,228-555-0193,2,2/22/2013
19255,1 (11) 500 555-0122,2,10/21/2013
19256,236-555-0183,2,11/12/2011
19257,575-555-0138,1,10/19/2013
19258,1 (11) 500 555-0159,2,8/14/2011
19259,319-555-0183,1,2/8/2014
19260,1 (11) 500 555-0154,2,7/22/2013
19261,1 (11) 500 555-0118,2,2/8/2014
19262,1 (11) 500 555-0189,1,8/17/2013
19263,1 (11) 500 555-0149,2,7/21/2013
19264,1 (11) 500 555-0183,1,9/28/2013
19265,597-555-0147,1,3/4/2014
19266,1 (11) 500 555-0122,2,1/23/2014
19267,1 (11) 500 555-0157,1,2/8/2014
19268,1 (11) 500 555-0133,1,12/14/2013
19269,706-555-0114,1,7/26/2011
19270,1 (11) 500 555-0110,2,8/6/2013
19271,166-555-0170,2,10/23/2011
19272,1 (11) 500 555-0116,2,8/26/2013
19273,928-555-0116,1,12/4/2012
19274,1 (11) 500 555-0119,1,3/3/2012
19275,714-555-0193,1,5/27/2014
19276,242-555-0137,2,10/18/2013
19277,1 (11) 500 555-0175,2,3/5/2014
19278,623-555-0192,1,1/22/2014
19279,1 (11) 500 555-0130,1,10/24/2011
19280,1 (11) 500 555-0118,1,11/8/2013
19281,1 (11) 500 555-0192,2,2/20/2014
19282,939-555-0162,2,7/31/2012
19283,478-555-0145,1,4/12/2014
19284,725-555-0195,2,8/13/2013
19285,538-555-0130,1,9/30/2013
19286,1 (11) 500 555-0177,1,7/24/2013
19287,1 (11) 500 555-0169,2,11/24/2013
19288,1 (11) 500 555-0118,1,5/31/2014
19289,1 (11) 500 555-0151,2,7/22/2013
19290,1 (11) 500 555-0146,1,8/5/2013
19291,1 (11) 500 555-0161,1,1/19/2014
19292,1 (11) 500 555-0191,2,12/19/2013
19293,1 (11) 500 555-0122,2,12/20/2013
19294,1 (11) 500 555-0162,1,9/28/2011
19295,1 (11) 500 555-0179,2,4/11/2014
19296,460-555-0156,2,3/14/2014
19297,102-555-0150,1,11/6/2011
19298,177-555-0168,2,6/19/2012
19299,193-555-0175,2,11/29/2013
19300,147-555-0181,1,3/29/2014
19301,1 (11) 500 555-0128,1,9/27/2013
19302,1 (11) 500 555-0143,1,11/10/2012
19303,1 (11) 500 555-0131,2,8/1/2013
19304,730-555-0167,2,9/28/2013
19305,1 (11) 500 555-0123,1,1/4/2012
19306,575-555-0153,2,6/6/2012
19307,1 (11) 500 555-0115,1,1/31/2014
19308,1 (11) 500 555-0164,1,2/5/2013
19309,260-555-0173,2,11/5/2013
19310,196-555-0192,1,11/22/2013
19311,1 (11) 500 555-0149,1,12/10/2013
19312,315-555-0113,1,5/18/2014
19313,114-555-0177,1,9/22/2012
19314,1 (11) 500 555-0147,1,7/16/2013
19315,1 (11) 500 555-0113,1,9/10/2012
19316,1 (11) 500 555-0139,1,3/16/2014
19317,767-555-0177,2,4/14/2014
19318,1 (11) 500 555-0174,2,3/29/2013
19319,966-555-0173,2,11/30/2013
19320,498-555-0150,2,7/30/2013
19321,176-555-0185,2,3/15/2012
19322,1 (11) 500 555-0193,2,8/7/2013
19323,1 (11) 500 555-0115,1,9/26/2011
19324,409-555-0135,1,10/16/2013
19325,1 (11) 500 555-0192,2,6/18/2014
19326,1 (11) 500 555-0131,1,2/28/2013
19327,1 (11) 500 555-0114,1,4/18/2013
19328,1 (11) 500 555-0118,1,6/10/2011
19329,1 (11) 500 555-0130,2,8/19/2012
19330,1 (11) 500 555-0141,2,2/27/2012
19331,386-555-0112,1,3/21/2014
19332,454-555-0183,1,7/4/2013
19333,571-555-0175,2,1/1/2014
19334,1 (11) 500 555-0133,1,11/24/2012
19335,1 (11) 500 555-0196,2,2/10/2014
19336,1 (11) 500 555-0197,2,4/11/2013
19337,1 (11) 500 555-0152,2,2/8/2014
19338,1 (11) 500 555-0151,1,7/27/2013
19339,740-555-0170,1,7/11/2011
19340,1 (11) 500 555-0199,1,12/15/2013
19341,390-555-0139,1,5/17/2013
19342,1 (11) 500 555-0163,2,2/11/2014
19343,598-555-0147,2,2/17/2013
19344,1 (11) 500 555-0116,2,3/2/2014
19345,411-555-0118,2,11/18/2013
19346,721-555-0115,2,10/26/2013
19347,1 (11) 500 555-0113,1,3/24/2014
19348,113-555-0111,1,1/3/2013
19349,1 (11) 500 555-0180,2,7/18/2013
19350,157-555-0150,2,2/13/2014
19351,727-555-0182,2,9/9/2012
19352,152-555-0127,1,2/9/2014
19353,438-555-0177,2,10/11/2013
19354,745-555-0174,2,8/6/2013
19355,1 (11) 500 555-0156,1,4/30/2014
19356,1 (11) 500 555-0132,2,8/19/2013
19357,980-555-0126,2,11/10/2012
19358,674-555-0114,2,3/1/2014
19359,1 (11) 500 555-0180,1,6/23/2014
19360,1 (11) 500 555-0143,1,4/7/2013
19361,1 (11) 500 555-0137,2,1/15/2014
19362,1 (11) 500 555-0172,1,10/26/2012
19363,561-555-0176,2,4/15/2014
19364,752-555-0174,1,3/20/2014
19365,1 (11) 500 555-0186,2,10/22/2013
19366,308-555-0132,2,3/28/2012
19367,1 (11) 500 555-0115,2,5/20/2014
19368,1 (11) 500 555-0156,1,12/12/2013
19369,845-555-0176,2,3/12/2014
19370,1 (11) 500 555-0138,1,5/4/2014
19371,1 (11) 500 555-0115,1,2/24/2013
19372,556-555-0118,2,12/17/2013
19373,1 (11) 500 555-0181,2,9/28/2013
19374,1 (11) 500 555-0121,2,4/22/2014
19375,1 (11) 500 555-0173,2,12/3/2013
19376,230-555-0139,1,2/4/2012
19377,1 (11) 500 555-0163,1,2/19/2014
19378,143-555-0113,2,6/4/2014
19379,1 (11) 500 555-0152,1,9/29/2011
19380,178-555-0156,2,3/3/2012
19381,1 (11) 500 555-0161,1,2/1/2014
19382,1 (11) 500 555-0172,2,4/26/2014
19383,1 (11) 500 555-0111,1,10/8/2013
19384,403-555-0115,1,6/15/2013
19385,1 (11) 500 555-0128,1,7/2/2011
19386,1 (11) 500 555-0131,2,6/17/2014
19387,1 (11) 500 555-0138,2,10/3/2013
19388,1 (11) 500 555-0167,2,5/20/2012
19389,116-555-0151,2,3/24/2014
19390,1 (11) 500 555-0136,1,11/19/2013
19391,1 (11) 500 555-0125,2,2/14/2014
19392,338-555-0126,2,2/13/2014
19393,286-555-0132,1,12/9/2011
19394,1 (11) 500 555-0181,1,1/5/2014
19395,882-555-0153,2,10/11/2013
19396,1 (11) 500 555-0192,2,12/25/2012
19397,1 (11) 500 555-0111,2,4/14/2014
19398,1 (11) 500 555-0117,1,1/20/2013
19399,240-555-0145,2,6/18/2012
19400,772-555-0197,1,7/19/2013
19401,404-555-0143,1,3/3/2014
19402,1 (11) 500 555-0161,2,7/19/2013
19403,630-555-0131,2,1/5/2014
19404,1 (11) 500 555-0160,2,5/1/2012
19405,1 (11) 500 555-0190,1,1/17/2013
19406,314-555-0117,2,11/20/2013
19407,1 (11) 500 555-0135,2,1/2/2012
19408,524-555-0123,2,1/23/2013
19409,1 (11) 500 555-0188,2,2/8/2012
19410,1 (11) 500 555-0136,1,9/19/2011
19411,1 (11) 500 555-0185,1,2/13/2014
19412,355-555-0189,1,10/21/2012
19413,1 (11) 500 555-0146,2,2/18/2014
19414,810-555-0140,1,10/3/2013
19415,187-555-0113,1,10/26/2013
19416,1 (11) 500 555-0192,2,11/12/2012
19417,796-555-0146,2,5/5/2014
19418,127-555-0139,2,10/26/2013
19419,1 (11) 500 555-0133,1,1/1/2014
19420,1 (11) 500 555-0112,1,3/25/2014
19421,1 (11) 500 555-0162,1,2/15/2014
19422,985-555-0114,1,1/18/2014
19423,1 (11) 500 555-0188,2,1/4/2014
19424,1 (11) 500 555-0153,1,8/23/2013
19425,808-555-0135,1,1/13/2014
19426,1 (11) 500 555-0148,1,3/13/2014
19427,823-555-0196,2,7/15/2013
19428,338-555-0118,1,12/30/2013
19429,656-555-0132,1,8/30/2013
19430,534-555-0157,2,12/29/2013
19431,1 (11) 500 555-0132,1,2/26/2014
19432,1 (11) 500 555-0196,2,4/10/2013
19433,742-555-0195,2,4/21/2014
19434,1 (11) 500 555-0113,1,7/24/2012
19435,848-555-0182,2,6/15/2014
19436,1 (11) 500 555-0172,1,11/16/2013
19437,1 (11) 500 555-0161,2,4/10/2013
19438,1 (11) 500 555-0143,2,9/28/2012
19439,1 (11) 500 555-0126,2,8/5/2013
19440,890-555-0176,1,4/15/2014
19441,1 (11) 500 555-0111,2,3/18/2014
19442,593-555-0160,2,11/7/2013
19443,1 (11) 500 555-0135,2,2/25/2012
19444,1 (11) 500 555-0119,1,7/18/2013
19445,522-555-0115,2,5/27/2014
19446,1 (11) 500 555-0147,2,6/9/2012
19447,585-555-0180,1,3/31/2014
19448,119-555-0147,2,1/5/2014
19449,1 (11) 500 555-0153,1,3/30/2014
19450,1 (11) 500 555-0174,2,12/6/2013
19451,986-555-0131,1,10/4/2013
19452,1 (11) 500 555-0161,1,10/9/2013
19453,1 (11) 500 555-0143,1,2/27/2014
19454,584-555-0135,2,5/29/2014
19455,1 (11) 500 555-0168,2,2/22/2014
19456,163-555-0197,1,10/14/2013
19457,108-555-0122,2,9/3/2013
19458,1 (11) 500 555-0116,2,4/3/2013
19459,992-555-0163,1,6/4/2014
19460,340-555-0120,1,11/8/2013
19461,1 (11) 500 555-0164,1,3/29/2012
19462,1 (11) 500 555-0190,2,5/3/2012
19463,1 (11) 500 555-0122,2,5/21/2013
19464,282-555-0121,1,11/13/2013
19465,1 (11) 500 555-0165,2,10/12/2013
19466,1 (11) 500 555-0176,1,12/8/2011
19467,1 (11) 500 555-0157,1,10/28/2013
19468,1 (11) 500 555-0165,2,10/10/2012
19469,1 (11) 500 555-0143,2,3/8/2013
19470,230-555-0189,2,5/28/2014
19471,1 (11) 500 555-0113,1,1/7/2012
19472,656-555-0189,1,10/9/2013
19473,1 (11) 500 555-0194,1,2/25/2013
19474,663-555-0197,2,2/1/2012
19475,360-555-0122,1,6/23/2014
19476,189-555-0163,1,4/1/2014
19477,855-555-0159,1,1/10/2012
19478,180-555-0135,1,11/13/2013
19479,1 (11) 500 555-0135,1,3/25/2014
19480,365-555-0125,2,3/27/2012
19481,1 (11) 500 555-0182,2,9/18/2013
19482,1 (11) 500 555-0118,2,8/23/2013
19483,1 (11) 500 555-0182,1,11/11/2013
19484,1 (11) 500 555-0131,2,10/1/2013
19485,1 (11) 500 555-0113,2,1/31/2012
19486,1 (11) 500 555-0160,1,5/3/2012
19487,580-555-0168,2,11/29/2013
19488,1 (11) 500 555-0152,1,1/24/2014
19489,1 (11) 500 555-0121,1,9/7/2013
19490,1 (11) 500 555-0176,2,9/29/2013
19491,572-555-0116,1,2/1/2014
19492,746-555-0112,1,10/26/2012
19493,1 (11) 500 555-0151,2,5/26/2014
19494,343-555-0150,1,9/23/2012
19495,1 (11) 500 555-0150,1,12/27/2011
19496,1 (11) 500 555-0171,1,1/7/2013
19497,831-555-0134,1,9/14/2011
19498,1 (11) 500 555-0118,2,1/6/2014
19499,515-555-0135,2,10/20/2013
19500,535-555-0160,2,11/26/2011
19501,1 (11) 500 555-0166,2,9/25/2013
19502,1 (11) 500 555-0114,1,8/13/2013
19503,1 (11) 500 555-0118,1,10/28/2012
19504,418-555-0139,1,2/14/2012
19505,849-555-0148,1,4/28/2014
19506,1 (11) 500 555-0142,2,4/9/2014
19507,818-555-0195,1,7/26/2013
19508,1 (11) 500 555-0146,1,12/1/2013
19509,256-555-0139,2,4/29/2014
19510,1 (11) 500 555-0146,2,2/27/2014
19511,1 (11) 500 555-0166,2,11/28/2012
19512,172-555-0150,2,5/11/2014
19513,523-555-0149,1,1/18/2014
19514,1 (11) 500 555-0187,2,11/29/2011
19515,192-555-0182,1,10/11/2013
19516,186-555-0128,1,5/6/2014
19517,681-555-0113,1,3/14/2014
19518,1 (11) 500 555-0175,1,1/10/2012
19519,476-555-0139,1,5/26/2014
19520,1 (11) 500 555-0173,2,2/3/2014
19521,343-555-0171,2,8/31/2013
19522,145-555-0111,1,11/18/2013
19523,1 (11) 500 555-0182,2,1/9/2014
19524,845-555-0147,2,9/11/2013
19525,1 (11) 500 555-0111,2,1/4/2013
19526,669-555-0158,1,11/13/2013
19527,322-555-0180,2,3/14/2014
19528,1 (11) 500 555-0132,2,4/17/2013
19529,1 (11) 500 555-0173,2,5/15/2014
19530,764-555-0138,2,10/26/2011
19531,1 (11) 500 555-0122,1,1/8/2013
19532,1 (11) 500 555-0145,2,10/20/2013
19533,695-555-0138,2,12/28/2013
19534,408-555-0111,2,8/30/2013
19535,1 (11) 500 555-0118,2,1/18/2014
19536,1 (11) 500 555-0186,1,8/8/2013
19537,1 (11) 500 555-0134,2,5/22/2013
19538,1 (11) 500 555-0113,2,5/25/2012
19539,950-555-0137,1,3/22/2014
19540,1 (11) 500 555-0186,2,5/18/2013
19541,1 (11) 500 555-0131,1,10/31/2013
19542,418-555-0175,1,7/7/2013
19543,943-555-0153,1,3/19/2014
19544,1 (11) 500 555-0153,2,11/11/2013
19545,822-555-0184,2,10/24/2013
19546,1 (11) 500 555-0165,2,4/2/2014
19547,626-555-0148,2,2/3/2014
19548,1 (11) 500 555-0156,2,12/6/2013
19549,341-555-0164,1,3/1/2014
19550,1 (11) 500 555-0190,2,7/16/2013
19551,299-555-0163,2,4/9/2014
19552,1 (11) 500 555-0196,2,12/14/2011
19553,221-555-0137,1,10/22/2013
19554,1 (11) 500 555-0113,1,12/9/2013
19555,457-555-0190,2,5/22/2014
19556,230-555-0113,1,3/12/2014
19557,239-555-0133,2,9/15/2013
19558,1 (11) 500 555-0121,1,11/4/2011
19559,887-555-0112,2,11/29/2013
19560,1 (11) 500 555-0117,1,1/5/2014
19561,720-555-0117,1,12/3/2013
19562,1 (11) 500 555-0183,1,6/15/2014
19563,1 (11) 500 555-0162,1,1/1/2013
19564,1 (11) 500 555-0196,1,11/12/2013
19565,1 (11) 500 555-0113,1,12/15/2013
19566,1 (11) 500 555-0118,1,11/12/2013
19567,384-555-0123,1,4/5/2012
19568,1 (11) 500 555-0191,1,4/26/2014
19569,129-555-0131,2,1/8/2014
19570,1 (11) 500 555-0114,2,7/22/2013
19571,573-555-0116,1,7/25/2013
19572,1 (11) 500 555-0146,2,7/9/2013
19573,1 (11) 500 555-0170,1,7/4/2013
19574,329-555-0133,1,7/9/2013
19575,1 (11) 500 555-0138,1,12/3/2013
19576,1 (11) 500 555-0175,1,4/6/2014
19577,1 (11) 500 555-0115,1,2/2/2014
19578,1 (11) 500 555-0162,1,3/22/2014
19579,1 (11) 500 555-0178,1,2/24/2014
19580,676-555-0134,2,9/13/2011
19581,1 (11) 500 555-0124,1,4/25/2012
19582,1 (11) 500 555-0144,2,2/17/2014
19583,116-555-0186,1,9/16/2013
19584,481-555-0142,1,9/10/2013
19585,207-555-0158,2,8/31/2013
19586,756-555-0138,2,10/29/2013
19587,1 (11) 500 555-0179,1,11/21/2013
19588,1 (11) 500 555-0197,1,4/18/2014
19589,582-555-0119,1,2/4/2014
19590,123-555-0127,2,5/11/2012
19591,1 (11) 500 555-0114,2,12/1/2013
19592,1 (11) 500 555-0139,2,12/9/2013
19593,1 (11) 500 555-0115,1,5/3/2014
19594,1 (11) 500 555-0199,2,5/7/2013
19595,1 (11) 500 555-0115,1,7/12/2012
19596,1 (11) 500 555-0118,2,12/30/2013
19597,1 (11) 500 555-0115,1,11/12/2013
19598,1 (11) 500 555-0119,1,2/2/2013
19599,292-555-0130,1,11/6/2013
19600,1 (11) 500 555-0194,2,1/31/2012
19601,617-555-0150,2,6/30/2013
19602,1 (11) 500 555-0112,2,10/10/2013
19603,878-555-0186,1,7/14/2013
19604,701-555-0138,1,9/27/2013
19605,1 (11) 500 555-0176,1,1/17/2014
19606,218-555-0141,1,8/27/2013
19607,1 (11) 500 555-0191,2,8/9/2013
19608,1 (11) 500 555-0134,1,8/30/2013
19609,723-555-0160,2,10/20/2013
19610,1 (11) 500 555-0110,1,11/6/2012
19611,1 (11) 500 555-0113,1,12/21/2013
19612,326-555-0182,2,11/20/2011
19613,1 (11) 500 555-0148,1,8/12/2013
19614,1 (11) 500 555-0152,2,10/26/2012
19615,581-555-0175,1,1/7/2014
19616,630-555-0162,2,4/6/2014
19617,1 (11) 500 555-0111,2,10/5/2012
19618,554-555-0118,1,7/27/2013
19619,1 (11) 500 555-0129,2,11/3/2013
19620,1 (11) 500 555-0123,2,3/29/2014
19621,414-555-0176,1,3/28/2014
19622,561-555-0127,2,8/29/2013
19623,138-555-0118,1,1/4/2014
19624,1 (11) 500 555-0199,2,4/17/2013
19625,1 (11) 500 555-0199,1,5/16/2012
19626,886-555-0176,2,5/3/2014
19627,1 (11) 500 555-0115,1,12/13/2013
19628,1 (11) 500 555-0175,1,5/29/2013
19629,101-555-0143,1,10/30/2013
19630,1 (11) 500 555-0137,2,1/26/2014
19631,631-555-0114,1,8/17/2013
19632,1 (11) 500 555-0193,1,1/21/2014
19633,1 (11) 500 555-0113,2,1/8/2014
19634,1 (11) 500 555-0156,1,12/1/2013
19635,1 (11) 500 555-0161,1,6/26/2014
19636,362-555-0191,1,7/5/2012
19637,1 (11) 500 555-0138,1,1/1/2013
19638,502-555-0171,1,12/31/2013
19639,464-555-0157,2,4/24/2014
19640,547-555-0120,1,5/5/2014
19641,1 (11) 500 555-0173,2,11/30/2013
19642,1 (11) 500 555-0164,2,11/2/2013
19643,1 (11) 500 555-0144,1,12/31/2013
19644,113-555-0190,2,7/24/2013
19645,1 (11) 500 555-0185,1,5/30/2014
19646,146-555-0116,2,12/2/2011
19647,142-555-0147,2,5/17/2014
19648,1 (11) 500 555-0146,1,7/7/2013
19649,1 (11) 500 555-0113,2,9/15/2013
19650,1 (11) 500 555-0137,1,11/5/2013
19651,1 (11) 500 555-0122,2,4/3/2013
19652,1 (11) 500 555-0146,1,7/5/2013
19653,702-555-0149,1,12/6/2012
19654,259-555-0112,2,4/24/2013
19655,1 (11) 500 555-0114,1,5/28/2012
19656,867-555-0182,2,10/2/2013
19657,1 (11) 500 555-0114,1,4/4/2012
19658,278-555-0159,1,2/2/2014
19659,1 (11) 500 555-0158,1,5/10/2014
19660,482-555-0114,2,9/9/2013
19661,419-555-0139,2,3/15/2014
19662,712-555-0141,1,10/31/2013
19663,1 (11) 500 555-0166,1,11/24/2011
19664,271-555-0127,1,7/7/2012
19665,1 (11) 500 555-0122,1,11/17/2012
19666,894-555-0142,1,12/19/2013
19667,101-555-0161,2,3/18/2014
19668,1 (11) 500 555-0186,2,1/3/2012
19669,540-555-0172,1,2/3/2014
19670,852-555-0120,2,11/15/2013
19671,1 (11) 500 555-0184,2,7/24/2011
19672,1 (11) 500 555-0119,2,2/18/2014
19673,1 (11) 500 555-0112,1,5/21/2014
19674,1 (11) 500 555-0110,1,8/30/2013
19675,501-555-0174,2,8/4/2013
19676,183-555-0148,1,8/26/2013
19677,1 (11) 500 555-0170,1,11/7/2011
19678,1 (11) 500 555-0143,2,1/13/2014
19679,870-555-0156,2,5/29/2014
19680,1 (11) 500 555-0197,1,3/10/2014
19681,148-555-0110,1,3/9/2014
19682,1 (11) 500 555-0128,1,4/15/2014
19683,152-555-0182,1,6/19/2013
19684,1 (11) 500 555-0125,2,1/14/2013
19685,569-555-0191,2,5/21/2014
19686,1 (11) 500 555-0187,1,11/7/2013
19687,1 (11) 500 555-0140,2,4/6/2012
19688,1 (11) 500 555-0114,1,8/14/2013
19689,1 (11) 500 555-0126,1,10/18/2013
19690,1 (11) 500 555-0147,2,3/24/2013
19691,1 (11) 500 555-0165,1,11/27/2013
19692,1 (11) 500 555-0171,2,10/2/2013
19693,262-555-0119,2,8/21/2011
19694,1 (11) 500 555-0194,2,5/13/2014
19695,1 (11) 500 555-0150,1,2/1/2013
19696,1 (11) 500 555-0186,1,10/4/2012
19697,1 (11) 500 555-0156,2,3/8/2014
19698,1 (11) 500 555-0172,1,10/18/2013
19699,1 (11) 500 555-0167,1,9/4/2013
19700,145-555-0150,1,8/11/2013
19701,665-555-0199,1,11/7/2013
19702,333-555-0170,2,4/30/2014
19703,1 (11) 500 555-0116,1,11/11/2012
19704,1 (11) 500 555-0117,1,11/18/2013
19705,1 (11) 500 555-0148,2,11/15/2013
19706,901-555-0154,1,12/29/2013
19707,1 (11) 500 555-0125,2,3/30/2014
19708,1 (11) 500 555-0142,1,9/4/2011
19709,1 (11) 500 555-0139,2,4/25/2014
19710,1 (11) 500 555-0178,1,7/29/2012
19711,1 (11) 500 555-0164,1,3/6/2012
19712,421-555-0144,2,1/16/2014
19713,641-555-0116,2,1/21/2014
19714,154-555-0166,1,1/8/2014
19715,610-555-0146,2,1/26/2012
19716,691-555-0126,2,7/4/2012
19717,851-555-0179,2,7/23/2013
19718,442-555-0167,2,1/20/2014
19719,1 (11) 500 555-0176,2,7/11/2013
19720,1 (11) 500 555-0167,1,1/27/2014
19721,488-555-0149,2,1/26/2014
19722,1 (11) 500 555-0180,2,2/12/2014
19723,1 (11) 500 555-0165,2,9/10/2012
19724,338-555-0183,2,8/28/2013
19725,1 (11) 500 555-0116,1,11/18/2013
19726,1 (11) 500 555-0152,2,3/6/2013
19727,1 (11) 500 555-0187,1,11/28/2011
19728,1 (11) 500 555-0118,1,12/4/2013
19729,1 (11) 500 555-0115,2,8/13/2013
19730,696-555-0119,1,12/15/2013
19731,1 (11) 500 555-0180,1,11/27/2011
19732,555-555-0151,1,11/23/2013
19733,590-555-0164,1,10/11/2011
19734,176-555-0170,2,11/26/2013
19735,774-555-0185,1,8/18/2012
19736,1 (11) 500 555-0197,1,11/9/2013
19737,554-555-0116,2,12/2/2013
19738,1 (11) 500 555-0165,1,8/1/2013
19739,252-555-0158,2,12/5/2013
19740,1 (11) 500 555-0117,1,10/8/2013
19741,1 (11) 500 555-0185,1,2/5/2014
19742,462-555-0195,1,5/27/2014
19743,1 (11) 500 555-0132,1,12/7/2013
19744,296-555-0134,2,10/1/2013
19745,1 (11) 500 555-0162,1,1/17/2014
19746,792-555-0116,1,11/6/2012
19747,854-555-0146,1,8/18/2013
19748,1 (11) 500 555-0136,2,7/24/2013
19749,1 (11) 500 555-0120,1,3/3/2014
19750,359-555-0135,1,11/30/2011
19751,244-555-0116,2,4/2/2014
19752,1 (11) 500 555-0135,1,9/3/2012
19753,696-555-0172,1,5/12/2014
19754,1 (11) 500 555-0114,1,9/26/2013
19755,1 (11) 500 555-0198,1,1/12/2014
19756,1 (11) 500 555-0114,1,2/12/2013
19757,1 (11) 500 555-0142,1,11/1/2013
19758,836-555-0114,2,10/9/2013
19759,121-555-0111,2,7/15/2013
19760,635-555-0115,2,1/3/2013
19761,1 (11) 500 555-0146,1,8/29/2013
19762,323-555-0162,1,8/27/2013
19763,1 (11) 500 555-0118,1,5/28/2012
19764,909-555-0174,2,5/23/2014
19765,220-555-0196,2,3/24/2013
19766,1 (11) 500 555-0188,1,1/1/2014
19767,1 (11) 500 555-0191,1,12/3/2013
19768,292-555-0117,1,3/21/2014
19769,1 (11) 500 555-0143,2,6/19/2012
19770,1 (11) 500 555-0148,1,8/20/2013
19771,104-555-0136,1,8/23/2011
19772,1 (11) 500 555-0138,2,4/22/2014
19773,831-555-0110,2,9/13/2013
19774,1 (11) 500 555-0140,1,8/1/2013
19775,430-555-0114,2,2/7/2014
19776,525-555-0184,1,7/2/2011
19777,582-555-0135,1,8/31/2012
19778,1 (11) 500 555-0113,2,12/13/2013
19779,1 (11) 500 555-0149,1,7/14/2013
19780,898-555-0158,1,7/30/2013
19781,114-555-0156,2,3/17/2014
19782,1 (11) 500 555-0117,1,5/9/2013
19783,1 (11) 500 555-0153,2,4/17/2013
19784,1 (11) 500 555-0129,2,3/10/2014
19785,823-555-0111,2,7/9/2013
19786,1 (11) 500 555-0161,1,5/27/2013
19787,1 (11) 500 555-0116,1,1/28/2013
19788,1 (11) 500 555-0180,1,10/12/2011
19789,1 (11) 500 555-0175,1,10/4/2013
19790,402-555-0119,2,4/3/2014
19791,1 (11) 500 555-0165,2,5/11/2012
19792,1 (11) 500 555-0153,1,7/25/2013
19793,1 (11) 500 555-0162,2,3/14/2014
19794,226-555-0120,1,6/6/2014
19795,1 (11) 500 555-0122,1,11/12/2012
19796,359-555-0189,1,6/1/2014
19797,702-555-0161,1,5/8/2014
19798,1 (11) 500 555-0142,2,2/13/2014
19799,721-555-0147,1,3/25/2014
19800,1 (11) 500 555-0169,1,7/11/2012
19801,1 (11) 500 555-0173,1,9/4/2012
19802,1 (11) 500 555-0192,1,2/4/2013
19803,765-555-0175,2,10/10/2011
19804,1 (11) 500 555-0162,2,10/10/2013
19805,246-555-0144,1,8/17/2013
19806,1 (11) 500 555-0147,2,4/16/2012
19807,1 (11) 500 555-0113,2,8/13/2011
19808,120-555-0140,2,2/13/2014
19809,1 (11) 500 555-0159,2,9/24/2013
19810,514-555-0131,1,10/20/2013
19811,250-555-0113,2,6/1/2013
19812,1 (11) 500 555-0142,2,2/8/2014
19813,1 (11) 500 555-0189,1,5/28/2014
19814,1 (11) 500 555-0141,2,8/25/2013
19815,1 (11) 500 555-0115,2,2/21/2012
19816,1 (11) 500 555-0115,2,3/28/2014
19817,128-555-0157,1,5/5/2014
19818,202-555-0117,2,6/17/2014
19819,1 (11) 500 555-0120,2,7/13/2013
